window_id,scenario_id,sample_path,input_frames,target_frames,height,width,source_file,output_file,added_met_channels,feature_order,frame_start_idx,input_shape_old,target_shape_old,input_shape_new,target_shape_new,ok,error
000273_001,273,data/windows/000273_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000273_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000273_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000273_002,273,data/windows/000273_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000273_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000273_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000273_003,273,data/windows/000273_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000273_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000273_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000273_004,273,data/windows/000273_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000273_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000273_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000273_005,273,data/windows/000273_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000273_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000273_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000275_000,275,data/windows/000275_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000275_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000275_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000275_001,275,data/windows/000275_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000275_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000275_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000275_002,275,data/windows/000275_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000275_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000275_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000276_000,276,data/windows/000276_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000276_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000276_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000276_001,276,data/windows/000276_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000276_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000276_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000276_002,276,data/windows/000276_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000276_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000276_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000278_000,278,data/windows/000278_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000278_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000278_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000278_001,278,data/windows/000278_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000278_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000278_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000278_002,278,data/windows/000278_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000278_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000278_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000278_003,278,data/windows/000278_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000278_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000278_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000278_004,278,data/windows/000278_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000278_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000278_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000278_005,278,data/windows/000278_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000278_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000278_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000279_000,279,data/windows/000279_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000279_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000279_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000279_001,279,data/windows/000279_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000279_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000279_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000279_002,279,data/windows/000279_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000279_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000279_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000281_000,281,data/windows/000281_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000281_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000281_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000281_001,281,data/windows/000281_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000281_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000281_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000281_002,281,data/windows/000281_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000281_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000281_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000282_000,282,data/windows/000282_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000282_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000282_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000282_001,282,data/windows/000282_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000282_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000282_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000282_002,282,data/windows/000282_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000282_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000282_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000282_003,282,data/windows/000282_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000282_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000282_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000282_004,282,data/windows/000282_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000282_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000282_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000282_005,282,data/windows/000282_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000282_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000282_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000283_000,283,data/windows/000283_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000283_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000283_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000283_001,283,data/windows/000283_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000283_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000283_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000283_002,283,data/windows/000283_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000283_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000283_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000283_003,283,data/windows/000283_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000283_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000283_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000283_004,283,data/windows/000283_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000283_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000283_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000283_005,283,data/windows/000283_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000283_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000283_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000284_000,284,data/windows/000284_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000284_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000284_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000284_001,284,data/windows/000284_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000284_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000284_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000284_002,284,data/windows/000284_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000284_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000284_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000284_003,284,data/windows/000284_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000284_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000284_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000284_004,284,data/windows/000284_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000284_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000284_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000284_005,284,data/windows/000284_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000284_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000284_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_000,285,data/windows/000285_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_001,285,data/windows/000285_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_002,285,data/windows/000285_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_003,285,data/windows/000285_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_004,285,data/windows/000285_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_005,285,data/windows/000285_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_006,285,data/windows/000285_006.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_006.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_006.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,7,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_007,285,data/windows/000285_007.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_007.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_007.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,8,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000285_008,285,data/windows/000285_008.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000285_008.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000285_008.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,9,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000286_000,286,data/windows/000286_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000286_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000286_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000286_001,286,data/windows/000286_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000286_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000286_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000286_002,286,data/windows/000286_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000286_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000286_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000287_000,287,data/windows/000287_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000287_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000287_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
000287_001,287,data/windows/000287_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/000287_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/000287_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
